id,income,slik_ojk,total_debt,total_credit,total_monthly_debt,loan_amount,property_value,loan_purpose,employment_status,job_tenure,home_ownership,marital_status,late_payment_risk
274,2.8,2,196000000,2666667,1120000,252000000,280000000,KPR,harian,18,tinggal bersama ortu,lajang,tinggi
765,11.7,2,585000000,11142857,4680000,702000000,1170000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
443,10.7,1,749000000,10190476,4280000,963000000,1070000000,Modal Kerja/Usaha,harian,30,tinggal bersama ortu,menikah,tinggi
434,8.0,1,560000000,7619048,3200000,720000000,800000000,Modal Kerja/Usaha,harian,24,tinggal bersama ortu,lajang,tinggi
791,16.7,2,835000000,15904762,6680000,1002000000,1670000000,KPR,kontrak,96,sewa/kontrak,menikah,sedang
147,6.3,2,441000000,6000000,2520000,567000000,630000000,Kredit Kendaraan,kontrak,36,sewa/kontrak,lajang,sedang
43,15.4,4,539000000,14666667,6160000,1078000000,1540000000,Modal Kerja/Usaha,permanent,78,milik sendiri,menikah,rendah
27,10.1,4,353500000,9619048,4040000,707000000,1010000000,Kredit Kendaraan,permanent,42,milik sendiri,menikah,rendah
790,18.3,3,823500000,17428571,7320000,1098000000,1830000000,Modal Kerja/Usaha,kontrak,102,sewa/kontrak,menikah,sedang
263,1.7,2,119000000,1619048,680000,153000000,170000000,Kredit Kendaraan,harian,12,tinggal bersama ortu,menikah,tinggi
108,8.6,3,602000000,8190476,3440000,774000000,860000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
762,15.5,3,697500000,14761905,6200000,930000000,1550000000,Kredit Kendaraan,kontrak,78,sewa/kontrak,lajang,sedang
745,18.6,4,651000000,17714286,7440000,1302000000,1860000000,Kredit Kendaraan,permanent,96,milik sendiri,menikah,rendah
744,21.2,5,742000000,20190476,8480000,1484000000,2120000000,KPR,permanent,108,milik sendiri,menikah,rendah
756,13.4,2,670000000,12761905,5360000,804000000,1340000000,Kredit Kendaraan,kontrak,66,sewa/kontrak,lajang,sedang
287,4.1,2,287000000,3904762,1640000,369000000,410000000,Kredit Kendaraan,harian,12,tinggal bersama ortu,menikah,tinggi
648,20.0,1,1400000000,19047619,8000000,1800000000,2000000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,lajang,tinggi
563,9.3,2,465000000,8857143,3720000,558000000,930000000,KPR,kontrak,36,sewa/kontrak,menikah,sedang
708,8.7,5,304500000,8285714,3480000,609000000,870000000,KPR,permanent,30,milik sendiri,menikah,rendah
375,11.5,3,575000000,10952381,4600000,690000000,1150000000,Modal Kerja/Usaha,kontrak,60,sewa/kontrak,menikah,sedang
736,14.7,4,514500000,14000000,5880000,1029000000,1470000000,Modal Kerja/Usaha,permanent,78,milik sendiri,menikah,rendah
34,13.6,5,476000000,12952381,5440000,952000000,1360000000,Kredit Kendaraan,permanent,66,milik sendiri,menikah,rendah
394,15.8,3,711000000,15047619,6320000,948000000,1580000000,KPR,kontrak,90,sewa/kontrak,menikah,sedang
710,7.6,5,266000000,7238095,3040000,532000000,760000000,Kredit Kendaraan,permanent,18,milik sendiri,menikah,rendah
21,17.4,4,609000000,16571429,6960000,1218000000,1740000000,Kredit Kendaraan,permanent,78,milik sendiri,menikah,rendah
593,18.1,3,814500000,17238095,7240000,1086000000,1810000000,KPR,kontrak,96,sewa/kontrak,menikah,sedang
811,6.2,2,434000000,5904762,2480000,558000000,620000000,KPR,harian,30,tinggal bersama ortu,lajang,tinggi
521,13.7,4,479500000,13047619,5480000,959000000,1370000000,Modal Kerja/Usaha,permanent,66,milik sendiri,menikah,rendah
825,10.2,1,714000000,9714286,4080000,918000000,1020000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
101,7.6,2,532000000,7238095,3040000,684000000,760000000,KPR,kontrak,48,sewa/kontrak,menikah,sedang
386,8.2,3,410000000,7809524,3280000,492000000,820000000,Kredit Kendaraan,kontrak,42,sewa/kontrak,lajang,sedang
430,6.8,1,476000000,6476190,2720000,612000000,680000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,lajang,tinggi
144,8.5,3,595000000,8095238,3400000,765000000,850000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
415,1.3,2,91000000,1238095,520000,117000000,130000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,lajang,tinggi
773,11.1,3,555000000,10571429,4440000,666000000,1110000000,KPR,kontrak,60,sewa/kontrak,menikah,sedang
362,9.5,2,475000000,9047619,3800000,570000000,950000000,Kredit Kendaraan,kontrak,42,sewa/kontrak,lajang,sedang
398,10.8,3,540000000,10285714,4320000,648000000,1080000000,Kredit Kendaraan,kontrak,66,sewa/kontrak,lajang,sedang
819,7.2,1,504000000,6857143,2880000,648000000,720000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
673,32.5,1,2275000000,30952381,13000000,2925000000,3250000000,Modal Kerja/Usaha,harian,36,tinggal bersama ortu,menikah,tinggi
730,9.4,5,329000000,8952381,3760000,658000000,940000000,KPR,permanent,42,milik sendiri,menikah,rendah
331,17.5,4,612500000,16666667,7000000,1225000000,1750000000,Kredit Kendaraan,permanent,84,milik sendiri,menikah,rendah
399,9.9,2,495000000,9428571,3960000,594000000,990000000,Modal Kerja/Usaha,kontrak,60,sewa/kontrak,menikah,sedang
696,44.0,1,3080000000,41904762,17600000,3960000000,4400000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,lajang,tinggi
146,9.7,3,679000000,9238095,3880000,873000000,970000000,KPR,kontrak,66,sewa/kontrak,menikah,sedang
73,7.2,2,504000000,6857143,2880000,648000000,720000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
721,7.8,5,273000000,7428571,3120000,546000000,780000000,Kredit Kendaraan,permanent,24,milik sendiri,menikah,rendah
762,15.5,3,697500000,14761905,6200000,930000000,1550000000,Kredit Kendaraan,kontrak,78,sewa/kontrak,lajang,sedang
161,4.6,1,391000000,4380952,1840000,414000000,460000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,menikah,tinggi
681,36.5,1,2555000000,34761905,14600000,3285000000,3650000000,Kredit Kendaraan,harian,36,tinggal bersama ortu,menikah,tinggi
978,86.5,1,6055000000,82380952,34600000,7785000000,8650000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
746,16.9,5,591500000,16095238,6760000,1183000000,1690000000,KPR,permanent,90,milik sendiri,menikah,rendah
553,11.7,3,585000000,11142857,4680000,702000000,1170000000,Modal Kerja/Usaha,kontrak,48,sewa/kontrak,menikah,sedang
639,15.5,1,1085000000,14761905,6200000,1395000000,1550000000,Kredit Kendaraan,harian,36,tinggal bersama ortu,menikah,tinggi
322,13.6,4,476000000,12952381,5440000,952000000,1360000000,Modal Kerja/Usaha,permanent,66,milik sendiri,menikah,rendah
874,34.7,1,2429000000,33047619,13880000,3123000000,3470000000,KPR,harian,42,tinggal bersama ortu,lajang,tinggi
788,11.1,2,555000000,10571429,4440000,666000000,1110000000,KPR,kontrak,66,sewa/kontrak,menikah,sedang
978,86.5,1,6055000000,82380952,34600000,7785000000,8650000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
710,7.6,5,266000000,7238095,3040000,532000000,760000000,Kredit Kendaraan,permanent,18,milik sendiri,menikah,rendah
672,32.0,1,2240000000,30476190,12800000,2880000000,3200000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,lajang,tinggi
200,7.6,1,646000000,7238095,3040000,684000000,760000000,Kredit Kendaraan,harian,48,tinggal bersama ortu,lajang,tinggi
918,56.5,1,3955000000,53809524,22600000,5085000000,5650000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
671,31.5,1,2205000000,30000000,12600000,2835000000,3150000000,KPR,harian,36,tinggal bersama ortu,menikah,tinggi
79,7.0,2,490000000,6666667,2800000,630000000,700000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
342,18.6,4,651000000,17714286,7440000,1302000000,1860000000,Kredit Kendaraan,permanent,90,milik sendiri,menikah,rendah
348,11.0,4,385000000,10476190,4400000,770000000,1100000000,Kredit Kendaraan,permanent,54,milik sendiri,menikah,rendah
763,14.1,2,705000000,13428571,5640000,846000000,1410000000,Modal Kerja/Usaha,kontrak,72,sewa/kontrak,menikah,sedang
383,10.9,2,545000000,10380952,4360000,654000000,1090000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
817,3.2,2,224000000,3047619,1280000,288000000,320000000,KPR,harian,30,tinggal bersama ortu,lajang,tinggi
251,0.5,2,35000000,476190,200000,45000000,50000000,Kredit Kendaraan,harian,12,tinggal bersama ortu,menikah,tinggi
749,12.9,4,451500000,12285714,5160000,903000000,1290000000,KPR,permanent,72,milik sendiri,menikah,rendah
497,26.9,1,1883000000,25619048,10760000,2421000000,2690000000,Modal Kerja/Usaha,harian,30,tinggal bersama ortu,menikah,tinggi
70,8.3,3,581000000,7904762,3320000,747000000,830000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
836,15.7,1,1099000000,14952381,6280000,1413000000,1570000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
359,12.8,3,576000000,12190476,5120000,768000000,1280000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
322,13.6,4,476000000,12952381,5440000,952000000,1360000000,Modal Kerja/Usaha,permanent,66,milik sendiri,menikah,rendah
274,2.8,2,196000000,2666667,1120000,252000000,280000000,KPR,harian,18,tinggal bersama ortu,lajang,tinggi
438,9.2,1,644000000,8761905,3680000,828000000,920000000,KPR,harian,24,tinggal bersama ortu,lajang,tinggi
545,13.0,4,455000000,12380952,5200000,910000000,1300000000,KPR,permanent,66,milik sendiri,menikah,rendah
472,19.4,1,1358000000,18476190,7760000,1746000000,1940000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,lajang,tinggi
145,6.8,2,476000000,6476190,2720000,612000000,680000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
28,9.3,5,325500000,8857143,3720000,651000000,930000000,KPR,permanent,36,milik sendiri,menikah,rendah
103,7.1,2,497000000,6761905,2840000,639000000,710000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
891,43.2,1,3024000000,41142857,17280000,3888000000,4320000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
121,6.7,2,469000000,6380952,2680000,603000000,670000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
49,9.2,4,322000000,8761905,3680000,644000000,920000000,Modal Kerja/Usaha,permanent,42,milik sendiri,menikah,rendah
577,10.2,2,510000000,9714286,4080000,612000000,1020000000,Modal Kerja/Usaha,kontrak,48,sewa/kontrak,menikah,sedang
150,5.8,1,493000000,5523810,2320000,522000000,580000000,Modal Kerja/Usaha,harian,24,tinggal bersama ortu,lajang,tinggi
932,63.5,1,4445000000,60476190,25400000,5715000000,6350000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
882,38.7,1,2709000000,36857143,15480000,3483000000,3870000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
592,10.1,3,505000000,9619048,4040000,606000000,1010000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
752,10.3,5,360500000,9809524,4120000,721000000,1030000000,KPR,permanent,54,milik sendiri,menikah,rendah
183,3.4,1,289000000,3238095,1360000,306000000,340000000,Modal Kerja/Usaha,harian,18,tinggal bersama ortu,menikah,tinggi
593,18.1,3,814500000,17238095,7240000,1086000000,1810000000,KPR,kontrak,96,sewa/kontrak,menikah,sedang
108,8.6,3,602000000,8190476,3440000,774000000,860000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
821,8.2,1,574000000,7809524,3280000,738000000,820000000,Kredit Kendaraan,harian,48,tinggal bersama ortu,menikah,tinggi
97,6.8,2,476000000,6476190,2720000,612000000,680000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
232,9.2,1,782000000,8761905,3680000,828000000,920000000,KPR,harian,36,tinggal bersama ortu,lajang,tinggi
141,6.4,2,448000000,6095238,2560000,576000000,640000000,Kredit Kendaraan,kontrak,36,sewa/kontrak,lajang,sedang
70,8.3,3,581000000,7904762,3320000,747000000,830000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
830,12.7,1,889000000,12095238,5080000,1143000000,1270000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
100,8.3,3,581000000,7904762,3320000,747000000,830000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
251,0.5,2,35000000,476190,200000,45000000,50000000,Kredit Kendaraan,harian,12,tinggal bersama ortu,menikah,tinggi
572,16.3,3,733500000,15523810,6520000,978000000,1630000000,KPR,kontrak,78,sewa/kontrak,menikah,sedang
812,5.7,2,399000000,5428571,2280000,513000000,570000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,menikah,tinggi
296,5.0,2,350000000,4761905,2000000,450000000,500000000,Kredit Kendaraan,harian,12,tinggal bersama ortu,lajang,tinggi
794,12.7,3,635000000,12095238,5080000,762000000,1270000000,KPR,kontrak,78,sewa/kontrak,menikah,sedang
501,12.4,4,434000000,11809524,4960000,868000000,1240000000,Kredit Kendaraan,permanent,54,milik sendiri,menikah,rendah
757,12.2,3,610000000,11619048,4880000,732000000,1220000000,Modal Kerja/Usaha,kontrak,60,sewa/kontrak,menikah,sedang
8,8.3,5,290500000,7904762,3320000,581000000,830000000,KPR,permanent,24,milik sendiri,menikah,rendah
526,9.4,5,329000000,8952381,3760000,658000000,940000000,KPR,permanent,36,milik sendiri,menikah,rendah
234,9.3,1,790500000,8857143,3720000,837000000,930000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
368,11.0,3,550000000,10476190,4400000,660000000,1100000000,Kredit Kendaraan,kontrak,54,sewa/kontrak,lajang,sedang
784,16.0,2,800000000,15238095,6400000,960000000,1600000000,Modal Kerja/Usaha,kontrak,90,sewa/kontrak,menikah,sedang
821,8.2,1,574000000,7809524,3280000,738000000,820000000,Kredit Kendaraan,harian,48,tinggal bersama ortu,menikah,tinggi
592,10.1,3,505000000,9619048,4040000,606000000,1010000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
562,10.2,3,510000000,9714286,4080000,612000000,1020000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
54,8.1,3,567000000,7714286,3240000,729000000,810000000,Kredit Kendaraan,kontrak,42,sewa/kontrak,lajang,sedang
478,21.2,1,1484000000,20190476,8480000,1908000000,2120000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,lajang,tinggi
775,9.2,3,460000000,8761905,3680000,552000000,920000000,Modal Kerja/Usaha,kontrak,48,sewa/kontrak,menikah,sedang
244,9.8,1,833000000,9333333,3920000,882000000,980000000,KPR,harian,36,tinggal bersama ortu,lajang,tinggi
495,26.3,1,1841000000,25047619,10520000,2367000000,2630000000,KPR,harian,30,tinggal bersama ortu,menikah,tinggi
541,18.6,4,651000000,17714286,7440000,1302000000,1860000000,Kredit Kendaraan,permanent,90,milik sendiri,menikah,rendah
355,9.1,2,455000000,8666667,3640000,546000000,910000000,KPR,kontrak,36,sewa/kontrak,menikah,sedang
153,5.2,1,442000000,4952381,2080000,468000000,520000000,Modal Kerja/Usaha,harian,24,tinggal bersama ortu,menikah,tinggi
661,26.5,1,1855000000,25238095,10600000,2385000000,2650000000,Modal Kerja/Usaha,harian,36,tinggal bersama ortu,menikah,tinggi
51,7.8,2,546000000,7428571,3120000,663000000,780000000,Kredit Kendaraan,kontrak,36,sewa/kontrak,lajang,sedang
299,5.3,2,371000000,5047619,2120000,477000000,530000000,Kredit Kendaraan,harian,12,tinggal bersama ortu,menikah,tinggi
148,8.0,3,560000000,7619048,3200000,720000000,800000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
20,19.8,5,693000000,18857143,7920000,1386000000,1980000000,KPR,permanent,90,milik sendiri,menikah,rendah
733,20.1,5,703500000,19142857,8040000,1407000000,2010000000,KPR,permanent,102,milik sendiri,menikah,rendah
236,9.4,1,799000000,8952381,3760000,846000000,940000000,Kredit Kendaraan,harian,48,tinggal bersama ortu,lajang,tinggi
82,8.2,3,574000000,7809524,3280000,738000000,820000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
577,10.2,2,510000000,9714286,4080000,612000000,1020000000,Modal Kerja/Usaha,kontrak,48,sewa/kontrak,menikah,sedang
778,14.0,3,700000000,13333333,5600000,840000000,1400000000,Modal Kerja/Usaha,kontrak,78,sewa/kontrak,menikah,sedang
644,18.0,1,1260000000,17142857,7200000,1620000000,1800000000,KPR,harian,30,tinggal bersama ortu,lajang,tinggi
337,10.5,4,367500000,10000000,4200000,735000000,1050000000,Kredit Kendaraan,permanent,48,milik sendiri,menikah,rendah
782,9.7,3,485000000,9238095,3880000,582000000,970000000,KPR,kontrak,54,sewa/kontrak,menikah,sedang
88,8.0,3,560000000,7619048,3200000,720000000,800000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
130,8.3,3,581000000,7904762,3320000,747000000,830000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
986,90.5,1,6335000000,86190476,36200000,8145000000,9050000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
362,9.5,2,475000000,9047619,3800000,570000000,950000000,Kredit Kendaraan,kontrak,42,sewa/kontrak,lajang,sedang
962,78.5,1,5495000000,74761905,31400000,7065000000,7850000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
974,84.5,1,5915000000,80476190,33800000,7605000000,8450000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
634,13.0,1,910000000,12380952,5200000,1170000000,1300000000,Modal Kerja/Usaha,harian,30,tinggal bersama ortu,lajang,tinggi
562,10.2,3,510000000,9714286,4080000,612000000,1020000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
526,9.4,5,329000000,8952381,3760000,658000000,940000000,KPR,permanent,36,milik sendiri,menikah,rendah
718,9.5,4,332500000,9047619,3800000,665000000,950000000,Kredit Kendaraan,permanent,42,milik sendiri,menikah,rendah
662,27.0,1,1890000000,25714286,10800000,2430000000,2700000000,KPR,harian,30,tinggal bersama ortu,lajang,tinggi
711,17.9,5,626500000,17047619,7160000,1253000000,1790000000,KPR,permanent,90,milik sendiri,menikah,rendah
348,11.0,4,385000000,10476190,4400000,770000000,1100000000,Kredit Kendaraan,permanent,54,milik sendiri,menikah,rendah
747,15.4,4,539000000,14666667,6160000,1078000000,1540000000,Modal Kerja/Usaha,permanent,84,milik sendiri,menikah,rendah
878,36.7,1,2569000000,34952381,14680000,3303000000,3670000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
408,0.8,1,56000000,761905,320000,72000000,80000000,KPR,harian,12,tinggal bersama ortu,menikah,tinggi
794,12.7,3,635000000,12095238,5080000,762000000,1270000000,KPR,kontrak,78,sewa/kontrak,menikah,sedang
23,14.4,4,504000000,13714286,5760000,1008000000,1440000000,Modal Kerja/Usaha,permanent,66,milik sendiri,menikah,rendah
536,10.6,4,371000000,10095238,4240000,742000000,1060000000,Kredit Kendaraan,permanent,48,milik sendiri,menikah,rendah
102,8.9,3,623000000,8476190,3560000,801000000,890000000,Kredit Kendaraan,kontrak,60,sewa/kontrak,lajang,sedang
354,10.0,3,500000000,9523810,4000000,600000000,1000000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
534,12.3,4,430500000,11714286,4920000,861000000,1230000000,KPR,permanent,60,milik sendiri,menikah,rendah
40,21.2,5,742000000,20190476,8480000,1484000000,2120000000,KPR,permanent,102,milik sendiri,menikah,rendah
704,11.7,5,409500000,11142857,4680000,819000000,1170000000,Kredit Kendaraan,permanent,54,milik sendiri,menikah,rendah
876,35.7,1,2499000000,34000000,14280000,3213000000,3570000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
281,3.5,2,245000000,3333333,1400000,315000000,350000000,Kredit Kendaraan,harian,12,tinggal bersama ortu,menikah,tinggi
791,16.7,2,835000000,15904762,6680000,1002000000,1670000000,KPR,kontrak,96,sewa/kontrak,menikah,sedang
70,8.3,3,581000000,7904762,3320000,747000000,830000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
77,7.8,2,546000000,7428571,3120000,702000000,780000000,KPR,kontrak,48,sewa/kontrak,menikah,sedang
782,9.7,3,485000000,9238095,3880000,582000000,970000000,KPR,kontrak,54,sewa/kontrak,menikah,sedang
478,21.2,1,1484000000,20190476,8480000,1908000000,2120000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,lajang,tinggi
331,17.5,4,612500000,16666667,7000000,1225000000,1750000000,Kredit Kendaraan,permanent,84,milik sendiri,menikah,rendah
331,17.5,4,612500000,16666667,7000000,1225000000,1750000000,Kredit Kendaraan,permanent,84,milik sendiri,menikah,rendah
141,6.4,2,448000000,6095238,2560000,576000000,640000000,Kredit Kendaraan,kontrak,36,sewa/kontrak,lajang,sedang
